Frame,Visibility,X,Y,score,rank
22208,1,1076,472,0.612,1
22209,1,1072,488,0.635,1
22210,1,1072,506,0.639,1
22211,1,1072,529,0.66,1
22212,1,1069,555,0.716,1
22213,1,1069,578,0.674,1
22214,1,1069,596,0.676,1
22215,1,1069,574,0.646,1
22216,1,1069,555,0.668,1
22217,1,1072,540,0.636,1
22218,0,0,0,0,0
22219,0,0,0,0,0
22220,0,0,0,0,0
22221,0,0,0,0,0
22222,1,1061,506,0.532,1
22223,1,1046,499,0.604,1
22224,1,1031,495,0.633,1
22225,1,1012,495,0.636,1
22226,1,994,499,0.663,1
22227,1,971,502,0.674,1
22228,1,949,510,0.681,1
22229,1,922,525,0.665,1
22230,1,896,544,0.701,1
22231,1,866,566,0.743,1
22232,1,832,596,0.755,1
22233,1,799,634,0.789,1
22234,1,758,679,0.774,1
22235,1,716,735,0.772,1
22236,1,668,795,0.641,1
22237,0,0,0,0,0
22238,1,562,964,0.707,1
22239,0,0,0,0,0
22240,0,0,0,0,0
22241,0,0,0,0,0
22242,0,0,0,0,0
22243,0,0,0,0,0
22244,0,0,0,0,0
22245,0,0,0,0,0
22246,0,0,0,0,0
22247,0,0,0,0,0
22248,0,0,0,0,0
22249,0,0,0,0,0
22250,0,0,0,0,0
22251,0,0,0,0,0
22252,0,0,0,0,0
22253,0,0,0,0,0
22254,0,0,0,0,0
22255,0,0,0,0,0
22256,0,0,0,0,0
22257,0,0,0,0,0
22258,0,0,0,0,0
22259,0,0,0,0,0
22260,0,0,0,0,0
22261,0,0,0,0,0
22262,0,0,0,0,0
22263,0,0,0,0,0
22264,0,0,0,0,0
22265,0,0,0,0,0
22266,0,0,0,0,0
22267,0,0,0,0,0
22268,0,0,0,0,0
22269,0,0,0,0,0
22270,0,0,0,0,0
22271,0,0,0,0,0
22272,0,0,0,0,0
22273,0,0,0,0,0
22274,0,0,0,0,0
22275,0,0,0,0,0
22276,0,0,0,0,0
22277,0,0,0,0,0
22278,1,1031,142,0.463,1
22279,1,1050,161,0.491,1
22280,1,1069,184,0.636,1
22281,1,1088,206,0.664,1
22282,1,1099,236,0.66,1
22283,1,1114,262,0.662,1
22284,1,1129,292,0.691,1
22285,1,1144,319,0.696,1
22286,1,1151,356,0.668,1
22287,1,1162,390,0.664,1
22288,1,1174,420,0.701,1
22289,1,1181,458,0.706,1
22290,1,1192,491,0.677,1
22291,1,1204,525,0.669,1
22292,1,1208,562,0.676,1
22293,1,1215,600,0.641,1
22294,1,1219,566,0.662,1
22295,1,1226,536,0.642,1
22296,1,1234,506,0.67,1
22297,1,1241,484,0.689,1
22298,1,1245,458,0.72,1
22299,1,1249,439,0.718,1
22300,1,1256,420,0.695,1
22301,1,1264,405,0.659,1
22302,1,1268,394,0.625,1
22303,0,0,0,0,0
22304,0,0,0,0,0
22305,0,0,0,0,0
22306,0,0,0,0,0
22307,0,0,0,0,0
22308,1,1271,285,0.706,1
22309,1,1271,240,0.742,1
22310,1,1264,195,0.701,1
22311,1,1256,154,0.625,1
22312,1,1256,109,0.627,2
22313,0,0,0,0,0
22314,1,911,191,0.715,1
22315,1,911,191,0.69,1
22316,1,915,191,0.689,1
22317,0,0,0,0,0
22318,1,926,195,0.703,1
22319,0,0,0,0,0
22320,1,938,195,0.71,1
22321,1,941,195,0.712,1
22322,0,0,0,0,0
22323,1,949,199,0.699,1
22324,0,0,0,0,0
22325,0,0,0,0,0
22326,0,0,0,0,0
22327,1,1054,259,0.681,1
22328,0,0,0,0,0
22329,0,0,0,0,0
22330,0,0,0,0,0
22331,1,1091,259,0.621,1
22332,1,1102,259,0.613,1
22333,1,1114,262,0.629,1
22334,1,1129,262,0.645,1
22335,0,0,0,0,0
22336,1,1144,266,0.644,1
22337,0,0,0,0,0
22338,0,0,0,0,0
22339,0,0,0,0,0
22340,0,0,0,0,0
22341,0,0,0,0,0
22342,0,0,0,0,0
22343,0,0,0,0,0
22344,0,0,0,0,0
22345,0,0,0,0,0
22346,0,0,0,0,0
22347,0,0,0,0,0
22348,0,0,0,0,0
22349,0,0,0,0,0
22350,0,0,0,0,0
22351,0,0,0,0,0
22352,0,0,0,0,0
22353,0,0,0,0,0
22354,0,0,0,0,0
22355,0,0,0,0,0
22356,0,0,0,0,0
22357,0,0,0,0,0
22358,1,904,259,0.734,1
22359,1,922,259,0.73,1
22360,0,0,0,0,0
22361,1,934,262,0.725,1
22362,0,0,0,0,0
22363,1,1436,330,0.675,1
22364,1,1451,334,0.669,1
22365,1,1462,338,0.597,1
22366,0,0,0,0,0
22367,0,0,0,0,0
22368,0,0,0,0,0
22369,0,0,0,0,0
22370,0,0,0,0,0
22371,0,0,0,0,0
22372,0,0,0,0,0
22373,0,0,0,0,0
22374,0,0,0,0,0
22375,0,0,0,0,0
22376,1,1492,315,0.589,1
22377,1,1478,315,0.598,1
22378,1,1466,311,0.612,1
22379,1,1451,308,0.598,1
22380,1,1436,304,0.575,1
22381,1,1425,300,0.59,1
22382,1,1414,296,0.607,1
22383,1,1399,296,0.624,1
22384,1,1388,296,0.624,1
22385,1,1376,292,0.628,1
22386,1,1361,292,0.622,2
22387,1,1350,289,0.619,2
22388,1,1339,289,0.614,2
22389,1,1328,285,0.611,2
22390,1,1316,281,0.571,2
22391,1,1301,281,0.585,2
22392,0,0,0,0,0
22393,1,1590,712,0.683,1
22394,1,1545,716,0.726,1
22395,1,1500,724,0.744,1
22396,1,1455,731,0.739,1
22397,1,1414,739,0.825,1
22398,1,1384,724,0.819,1
22399,1,1358,705,0.816,1
22400,1,1335,686,0.811,1
22401,1,1309,671,0.796,1
22402,1,1282,660,0.763,1
22403,1,1256,649,0.749,1
22404,1,1234,645,0.735,1
22405,1,1211,645,0.746,1
22406,1,1185,645,0.751,1
22407,1,1162,649,0.759,1
22408,1,1140,656,0.763,1
22409,1,1118,664,0.791,1
22410,1,1095,675,0.804,1
22411,1,1076,660,0.842,1
22412,1,1058,645,0.819,1
22413,1,1039,634,0.809,1
22414,1,1016,622,0.78,1
22415,1,1001,615,0.788,1
22416,1,979,611,0.804,1
22417,1,964,615,0.783,1
22418,1,941,615,0.706,1
22419,1,926,619,0.617,1
22420,1,911,626,0.746,1
22421,1,896,622,0.654,1
22422,1,881,611,0.733,1
22423,1,866,600,0.729,1
22424,1,851,596,0.682,1
22425,1,836,592,0.662,1
22426,1,821,592,0.649,1
22427,1,806,596,0.66,1
22428,1,795,596,0.688,1
22429,1,784,589,0.687,1
22430,1,769,585,0.686,2
22431,1,758,581,0.633,2
22432,1,746,578,0.602,2
22433,0,0,0,0,0
22434,0,0,0,0,0
22435,0,0,0,0,0
22436,0,0,0,0,0
22437,0,0,0,0,0
22438,0,0,0,0,0
22439,0,0,0,0,0
22440,0,0,0,0,0
22441,0,0,0,0,0
22442,0,0,0,0,0
22443,0,0,0,0,0
22444,0,0,0,0,0
22445,0,0,0,0,0
22446,0,0,0,0,0
22447,0,0,0,0,0
22448,0,0,0,0,0
22449,0,0,0,0,0
22450,0,0,0,0,0
22451,0,0,0,0,0
22452,0,0,0,0,0
22453,0,0,0,0,0
22454,0,0,0,0,0
22455,0,0,0,0,0
22456,0,0,0,0,0
22457,0,0,0,0,0
22458,0,0,0,0,0
22459,0,0,0,0,0
22460,0,0,0,0,0
22461,0,0,0,0,0
22462,0,0,0,0,0
22463,0,0,0,0,0
22464,1,712,225,0.629,1
22465,0,0,0,0,0
22466,1,701,225,0.611,1
22467,0,0,0,0,0
22468,1,694,225,0.611,1
22469,0,0,0,0,0
22470,1,686,225,0.626,1
22471,0,0,0,0,0
22472,1,679,225,0.652,1
22473,0,0,0,0,0
22474,1,671,225,0.654,1
22475,1,671,225,0.652,1
22476,0,0,0,0,0
22477,0,0,0,0,0
22478,0,0,0,0,0
22479,0,0,0,0,0
22480,0,0,0,0,0
22481,0,0,0,0,0
22482,1,641,225,0.61,1
22483,0,0,0,0,0
22484,0,0,0,0,0
22485,0,0,0,0,0
22486,0,0,0,0,0
22487,0,0,0,0,0
22488,1,619,225,0.637,1
22489,1,619,225,0.633,1
22490,0,0,0,0,0
22491,1,611,221,0.622,1
22492,0,0,0,0,0
22493,1,604,225,0.636,1
22494,0,0,0,0,0
22495,1,600,225,0.642,1
22496,0,0,0,0,0
22497,1,592,225,0.679,1
22498,1,592,225,0.682,1
22499,0,0,0,0,0
22500,1,585,225,0.694,1
22501,1,585,225,0.685,1
22502,0,0,0,0,0
22503,1,581,225,0.653,1
22504,0,0,0,0,0
22505,0,0,0,0,0
22506,0,0,0,0,0
22507,0,0,0,0,0
22508,1,566,221,0.639,1
22509,0,0,0,0,0
22510,1,562,221,0.64,1
22511,1,562,221,0.639,1
22512,1,562,221,0.639,1
22513,0,0,0,0,0
22514,1,559,221,0.642,1
22515,0,0,0,0,0
22516,1,551,221,0.653,1
22517,1,551,221,0.657,1
22518,1,551,221,0.662,1
22519,1,551,221,0.663,1
22520,1,548,221,0.662,1
22521,0,0,0,0,0
22522,1,544,218,0.668,1
22523,1,544,218,0.671,1
22524,0,0,0,0,0
22525,1,536,218,0.675,1
22526,1,536,218,0.692,1
22527,1,536,218,0.684,1
22528,0,0,0,0,0
22529,1,529,218,0.669,1
22530,1,529,218,0.665,1
22531,1,529,218,0.655,1
22532,0,0,0,0,0
22533,1,521,218,0.651,1
22534,1,521,218,0.657,1
22535,1,521,218,0.664,1
22536,1,521,218,0.672,1
22537,0,0,0,0,0
22538,1,518,218,0.651,1
22539,0,0,0,0,0
22540,1,518,221,0.629,1
22541,1,518,221,0.621,1
22542,0,0,0,0,0
22543,0,0,0,0,0
22544,0,0,0,0,0
22545,0,0,0,0,0
22546,0,0,0,0,0
22547,0,0,0,0,0
22548,0,0,0,0,0
22549,0,0,0,0,0
22550,0,0,0,0,0
22551,0,0,0,0,0
22552,0,0,0,0,0
22553,0,0,0,0,0
22554,0,0,0,0,0
22555,0,0,0,0,0
22556,0,0,0,0,0
22557,0,0,0,0,0
22558,0,0,0,0,0
22559,0,0,0,0,0
22560,0,0,0,0,0
22561,0,0,0,0,0
22562,0,0,0,0,0
22563,0,0,0,0,0
22564,0,0,0,0,0
22565,0,0,0,0,0
22566,0,0,0,0,0
22567,0,0,0,0,0
22568,0,0,0,0,0
22569,0,0,0,0,0
22570,0,0,0,0,0
22571,0,0,0,0,0
22572,0,0,0,0,0
22573,0,0,0,0,0
22574,0,0,0,0,0
22575,1,476,218,0.63,1
22576,1,476,218,0.624,1
22577,0,0,0,0,0
22578,0,0,0,0,0
22579,0,0,0,0,0
22580,0,0,0,0,0
22581,0,0,0,0,0
22582,0,0,0,0,0
22583,0,0,0,0,0
22584,0,0,0,0,0
22585,0,0,0,0,0
22586,0,0,0,0,0
22587,0,0,0,0,0
22588,0,0,0,0,0
22589,0,0,0,0,0
22590,0,0,0,0,0
22591,0,0,0,0,0
22592,0,0,0,0,0
22593,0,0,0,0,0
22594,0,0,0,0,0
22595,0,0,0,0,0
22596,0,0,0,0,0
22597,0,0,0,0,0
22598,0,0,0,0,0
22599,0,0,0,0,0
22600,0,0,0,0,0
22601,0,0,0,0,0
22602,0,0,0,0,0
22603,0,0,0,0,0
22604,0,0,0,0,0
22605,0,0,0,0,0
22606,0,0,0,0,0
22607,0,0,0,0,0
22608,0,0,0,0,0
22609,0,0,0,0,0
22610,0,0,0,0,0
22611,0,0,0,0,0
22612,0,0,0,0,0
22613,0,0,0,0,0
22614,0,0,0,0,0
22615,0,0,0,0,0
22616,0,0,0,0,0
22617,0,0,0,0,0
22618,0,0,0,0,0
22619,0,0,0,0,0
22620,0,0,0,0,0
22621,0,0,0,0,0
22622,0,0,0,0,0
22623,0,0,0,0,0
22624,0,0,0,0,0
22625,0,0,0,0,0
22626,0,0,0,0,0
22627,0,0,0,0,0
22628,0,0,0,0,0
22629,0,0,0,0,0
22630,0,0,0,0,0
22631,0,0,0,0,0
22632,0,0,0,0,0
22633,0,0,0,0,0
22634,0,0,0,0,0
22635,0,0,0,0,0
22636,0,0,0,0,0
22637,0,0,0,0,0
22638,0,0,0,0,0
22639,0,0,0,0,0
22640,0,0,0,0,0
22641,0,0,0,0,0
22642,0,0,0,0,0
22643,0,0,0,0,0
22644,0,0,0,0,0
22645,0,0,0,0,0
22646,0,0,0,0,0
22647,0,0,0,0,0
22648,0,0,0,0,0
22649,0,0,0,0,0
22650,0,0,0,0,0
22651,0,0,0,0,0
22652,0,0,0,0,0
22653,0,0,0,0,0
22654,0,0,0,0,0
22655,0,0,0,0,0
22656,0,0,0,0,0
22657,0,0,0,0,0
22658,0,0,0,0,0
22659,0,0,0,0,0
22660,0,0,0,0,0
22661,0,0,0,0,0
22662,0,0,0,0,0
22663,0,0,0,0,0
22664,0,0,0,0,0
22665,0,0,0,0,0
22666,0,0,0,0,0
22667,0,0,0,0,0
22668,0,0,0,0,0
22669,0,0,0,0,0
22670,1,802,469,0.606,1
22671,1,806,491,0.659,1
22672,1,802,514,0.675,1
22673,1,799,532,0.703,1
22674,1,799,559,0.713,1
22675,1,799,585,0.721,1
22676,0,0,0,0,0
22677,1,791,570,0.723,1
22678,1,788,551,0.731,1
22679,1,788,536,0.696,1
22680,1,784,525,0.624,1
22681,1,780,514,0.541,1
22682,0,0,0,0,0
22683,0,0,0,0,0
22684,0,0,0,0,0
22685,0,0,0,0,0
22686,0,0,0,0,0
22687,0,0,0,0,0
22688,0,0,0,0,0
22689,0,0,0,0,0
22690,1,874,559,0.704,1
22691,1,904,581,0.784,1
22692,1,934,608,0.833,1
22693,1,968,641,0.806,1
22694,1,1005,679,0.805,1
22695,1,1042,724,0.792,1
22696,1,1084,780,0.796,1
22697,1,1125,836,0.749,1
22698,0,0,0,0,0
22699,1,1208,952,0.763,1
22700,1,1219,964,0.734,1
22701,0,0,0,0,0
22702,1,1230,960,0.705,1
22703,1,1238,960,0.69,1
22704,1,1249,960,0.677,1
22705,0,0,0,0,0
22706,1,1256,956,0.663,1
22707,0,0,0,0,0
22708,0,0,0,0,0
22709,1,1275,956,0.618,1
22710,1,1286,956,0.611,1
22711,0,0,0,0,0
22712,0,0,0,0,0
22713,0,0,0,0,0
22714,0,0,0,0,0
22715,0,0,0,0,0
22716,0,0,0,0,0
22717,0,0,0,0,0
22718,0,0,0,0,0
22719,0,0,0,0,0
22720,0,0,0,0,0
22721,0,0,0,0,0
22722,0,0,0,0,0
22723,0,0,0,0,0
22724,1,1339,952,0.602,1
22725,0,0,0,0,0
22726,1,1346,952,0.612,1
22727,0,0,0,0,0
22728,1,1350,952,0.64,1
22729,1,1350,952,0.645,1
22730,0,0,0,0,0
22731,0,0,0,0,0
22732,1,1358,952,0.65,1
22733,0,0,0,0,0
22734,1,1361,949,0.672,1
22735,1,1361,949,0.68,1
22736,1,1361,949,0.673,1
22737,1,1361,949,0.645,1
22738,0,0,0,0,0
22739,0,0,0,0,0
22740,0,0,0,0,0
22741,0,0,0,0,0
22742,0,0,0,0,0
22743,0,0,0,0,0
22744,0,0,0,0,0
22745,0,0,0,0,0
22746,0,0,0,0,0
22747,0,0,0,0,0
22748,1,1339,926,0.573,1
22749,1,1316,904,0.818,1
22750,1,1286,885,0.859,1
22751,1,1264,874,0.856,1
22752,1,1238,859,0.854,1
22753,1,1219,844,0.837,1
22754,1,1200,829,0.827,1
22755,1,1181,821,0.818,1
22756,0,0,0,0,0
22757,1,1148,795,0.738,1
22758,1,1132,784,0.825,1
22759,1,1114,776,0.82,1
22760,1,1099,765,0.839,1
22761,1,1088,754,0.851,1
22762,1,1072,742,0.827,1
22763,1,1058,735,0.822,1
22764,1,1046,724,0.828,1
22765,0,0,0,0,0
22766,1,1324,904,0.828,1
22767,1,1312,896,0.837,1
22768,1,1298,885,0.84,1
22769,1,1286,878,0.815,1
22770,1,1271,866,0.784,1
22771,1,1256,855,0.773,1
22772,1,1249,848,0.768,1
22773,1,1234,840,0.769,1
22774,1,1222,832,0.75,1
22775,1,1211,825,0.742,1
22776,1,1200,818,0.674,2
22777,0,0,0,0,0
22778,0,0,0,0,0
22779,1,1166,795,0.742,1
22780,1,1159,788,0.763,1
22781,1,1151,780,0.76,1
22782,1,1140,776,0.771,1
22783,1,1132,769,0.786,1
22784,1,1121,761,0.792,1
22785,1,1114,758,0.792,1
22786,1,1106,750,0.772,1
22787,1,1099,746,0.766,1
22788,1,1088,739,0.77,1
22789,0,0,0,0,0
22790,1,1076,728,0.764,1
22791,1,1069,724,0.748,1
22792,1,1058,720,0.735,1
22793,0,0,0,0,0
22794,1,1046,709,0.75,1
22795,1,1039,705,0.741,1
22796,1,1035,701,0.728,1
22797,0,0,0,0,0
22798,1,1024,694,0.726,1
22799,1,1016,686,0.733,1
22800,0,0,0,0,0
22801,1,1005,679,0.755,1
22802,1,994,675,0.755,1
22803,0,0,0,0,0
22804,1,986,668,0.742,1
22805,1,982,664,0.739,1
22806,1,979,660,0.733,1
22807,0,0,0,0,0
22808,1,968,656,0.713,1
22809,1,964,652,0.699,1
22810,0,0,0,0,0
22811,1,956,645,0.648,1
22812,0,0,0,0,0
22813,1,945,634,0.61,1
22814,0,0,0,0,0
22815,0,0,0,0,0
22816,0,0,0,0,0
22817,0,0,0,0,0
22818,0,0,0,0,0
22819,0,0,0,0,0
22820,1,919,619,0.572,1
22821,1,911,611,0.564,1
22822,0,0,0,0,0
22823,0,0,0,0,0
22824,0,0,0,0,0
22825,0,0,0,0,0
22826,0,0,0,0,0
22827,0,0,0,0,0
22828,1,919,596,0.635,1
22829,1,930,592,0.667,1
22830,0,0,0,0,0
22831,1,941,592,0.659,1
22832,1,952,592,0.654,1
22833,0,0,0,0,0
22834,1,960,589,0.657,1
22835,0,0,0,0,0
22836,1,971,589,0.67,1
22837,1,975,589,0.658,1
22838,0,0,0,0,0
22839,1,986,585,0.643,1
22840,0,0,0,0,0
22841,1,1001,581,0.663,1
22842,1,1001,581,0.68,1
22843,0,0,0,0,0
22844,0,0,0,0,0
22845,0,0,0,0,0
22846,0,0,0,0,0
22847,0,0,0,0,0
22848,0,0,0,0,0
22849,0,0,0,0,0
22850,0,0,0,0,0
22851,0,0,0,0,0
22852,0,0,0,0,0
22853,0,0,0,0,0
22854,0,0,0,0,0
22855,0,0,0,0,0
22856,1,1061,566,0.651,1
22857,1,1065,566,0.655,1
22858,1,1069,566,0.661,1
22859,0,0,0,0,0
22860,1,810,495,0.615,2
22861,1,806,518,0.629,2
22862,1,802,540,0.688,1
22863,1,802,562,0.723,1
22864,0,0,0,0,0
22865,1,802,596,0.707,1
22866,1,799,578,0.691,1
22867,1,799,559,0.693,1
22868,1,799,544,0.698,1
22869,0,0,0,0,0
22870,1,1106,559,0.638,1
22871,0,0,0,0,0
22872,1,1114,559,0.631,1
22873,0,0,0,0,0
22874,1,1118,559,0.623,1
22875,0,0,0,0,0
22876,1,1121,559,0.612,1
22877,1,1129,551,0.604,1
22878,0,0,0,0,0
22879,1,926,469,0.493,2
22880,1,952,476,0.638,1
22881,1,979,484,0.708,1
22882,1,1012,499,0.677,1
22883,1,1046,518,0.702,1
22884,1,1084,540,0.715,1
22885,1,1125,570,0.714,1
22886,1,1170,608,0.714,1
22887,1,1219,656,0.734,1
22888,0,0,0,0,0
22889,0,0,0,0,0
22890,1,1155,551,0.649,1
22891,1,1155,551,0.658,2
22892,1,1155,551,0.66,1
22893,0,0,0,0,0
22894,1,1159,551,0.642,1
22895,0,0,0,0,0
22896,1,1162,551,0.62,1
22897,0,0,0,0,0
22898,1,1166,548,0.605,1
22899,1,1166,548,0.602,1
22900,0,0,0,0,0
22901,1,1170,548,0.617,1
22902,0,0,0,0,0
22903,1,1170,544,0.63,1
22904,1,1170,544,0.628,1
22905,0,0,0,0,0
22906,1,1174,544,0.616,1
22907,1,1174,544,0.611,1
22908,0,0,0,0,0
22909,1,1178,548,0.609,1
22910,1,1178,548,0.608,1
22911,1,1178,548,0.609,1
22912,1,1178,548,0.61,1
22913,1,1178,548,0.608,1
22914,0,0,0,0,0
22915,0,0,0,0,0
22916,0,0,0,0,0
22917,0,0,0,0,0
22918,0,0,0,0,0
22919,0,0,0,0,0
22920,0,0,0,0,0
22921,0,0,0,0,0
22922,0,0,0,0,0
22923,0,0,0,0,0
22924,0,0,0,0,0
22925,0,0,0,0,0
22926,0,0,0,0,0
22927,0,0,0,0,0
22928,0,0,0,0,0
22929,0,0,0,0,0
22930,0,0,0,0,0
22931,0,0,0,0,0
22932,0,0,0,0,0
22933,0,0,0,0,0
22934,0,0,0,0,0
22935,0,0,0,0,0
22936,0,0,0,0,0
22937,0,0,0,0,0
22938,0,0,0,0,0
22939,0,0,0,0,0
22940,0,0,0,0,0
22941,1,668,26,0.535,1
22942,1,652,68,0.545,1
22943,1,641,109,0.598,1
22944,1,626,150,0.649,1
22945,1,619,195,0.699,1
22946,1,604,240,0.733,1
22947,1,596,285,0.695,1
22948,1,589,330,0.654,1
22949,1,574,379,0.608,1
22950,0,0,0,0,0
22951,1,566,450,0.629,1
22952,1,559,480,0.637,1
22953,1,551,510,0.607,1
22954,1,551,548,0.61,1
22955,1,544,596,0.604,1
22956,1,536,652,0.612,1
22957,1,532,712,0.678,1
22958,1,529,784,0.683,1
22959,0,0,0,0,0
22960,1,521,915,0.761,1
22961,1,529,934,0.718,1
22962,0,0,0,0,0
22963,1,529,941,0.703,1
22964,0,0,0,0,0
22965,1,532,941,0.71,1
22966,1,532,941,0.696,1
22967,0,0,0,0,0
22968,1,536,934,0.68,1
22969,0,0,0,0,0
22970,1,540,926,0.702,1
22971,1,540,926,0.699,1
22972,0,0,0,0,0
22973,1,544,919,0.713,1
22974,1,544,919,0.711,1
22975,0,0,0,0,0
22976,1,544,911,0.711,1
22977,1,544,911,0.712,1
22978,1,544,908,0.706,1
22979,0,0,0,0,0
22980,1,544,904,0.715,1
22981,1,544,904,0.714,1
22982,0,0,0,0,0
22983,1,548,900,0.719,1
22984,0,0,0,0,0
22985,1,548,896,0.725,1
22986,1,548,896,0.725,1
22987,1,548,896,0.72,1
22988,1,548,896,0.72,1
22989,1,548,896,0.718,1
22990,0,0,0,0,0
22991,1,548,892,0.713,1
22992,1,548,892,0.696,1
22993,1,548,892,0.679,1
22994,1,548,892,0.669,1
22995,1,548,892,0.651,1
22996,1,548,892,0.645,1
22997,1,548,892,0.654,1
22998,0,0,0,0,0
22999,1,548,892,0.668,1
23000,1,548,892,0.657,1
23001,1,548,892,0.618,1
23002,0,0,0,0,0
23003,0,0,0,0,0
23004,0,0,0,0,0
23005,0,0,0,0,0
23006,0,0,0,0,0
23007,0,0,0,0,0
23008,0,0,0,0,0
23009,0,0,0,0,0
23010,0,0,0,0,0
23011,0,0,0,0,0
23012,0,0,0,0,0
23013,0,0,0,0,0
23014,0,0,0,0,0
23015,0,0,0,0,0
23016,0,0,0,0,0
23017,0,0,0,0,0
23018,0,0,0,0,0
23019,0,0,0,0,0
23020,1,825,180,0.612,1
23021,0,0,0,0,0
23022,1,836,180,0.606,1
23023,1,825,184,0.585,1
23024,0,0,0,0,0
23025,0,0,0,0,0
23026,0,0,0,0,0
23027,0,0,0,0,0
23028,1,859,180,0.619,1
23029,0,0,0,0,0
23030,1,1174,262,0.645,1
23031,0,0,0,0,0
23032,0,0,0,0,0
23033,0,0,0,0,0
23034,1,881,191,0.634,1
23035,1,881,191,0.64,1
23036,0,0,0,0,0
23037,0,0,0,0,0
23038,1,1252,285,0.623,1
23039,1,1271,289,0.636,1
23040,1,1286,292,0.612,2
23041,1,1301,296,0.578,2
23042,0,0,0,0,0
23043,1,919,195,0.625,1
23044,0,0,0,0,0
23045,1,934,195,0.615,1
23046,0,0,0,0,0
23047,1,941,199,0.631,1
23048,1,941,199,0.632,1
23049,0,0,0,0,0
23050,1,934,199,0.662,1
23051,1,934,199,0.699,1
23052,1,934,199,0.707,1
23053,1,938,199,0.707,1
23054,1,941,199,0.696,1
23055,1,945,199,0.685,1
23056,1,949,199,0.659,1
23057,0,0,0,0,0
23058,0,0,0,0,0
23059,0,0,0,0,0
23060,0,0,0,0,0
23061,0,0,0,0,0
23062,0,0,0,0,0
23063,0,0,0,0,0
23064,0,0,0,0,0
23065,0,0,0,0,0
23066,0,0,0,0,0
23067,0,0,0,0,0
23068,0,0,0,0,0
23069,0,0,0,0,0
23070,0,0,0,0,0
23071,0,0,0,0,0
23072,0,0,0,0,0
23073,0,0,0,0,0
23074,0,0,0,0,0
23075,0,0,0,0,0
23076,0,0,0,0,0
23077,0,0,0,0,0
23078,0,0,0,0,0
23079,0,0,0,0,0
23080,0,0,0,0,0
23081,0,0,0,0,0
23082,0,0,0,0,0
23083,0,0,0,0,0
23084,0,0,0,0,0
23085,0,0,0,0,0
23086,0,0,0,0,0
23087,0,0,0,0,0
23088,0,0,0,0,0
23089,0,0,0,0,0
23090,0,0,0,0,0
23091,0,0,0,0,0
23092,0,0,0,0,0
23093,0,0,0,0,0
23094,0,0,0,0,0
23095,0,0,0,0,0
23096,0,0,0,0,0
23097,0,0,0,0,0
23098,0,0,0,0,0
23099,0,0,0,0,0
23100,0,0,0,0,0
23101,0,0,0,0,0
23102,0,0,0,0,0
23103,0,0,0,0,0
23104,0,0,0,0,0
23105,0,0,0,0,0
23106,0,0,0,0,0
23107,0,0,0,0,0
23108,0,0,0,0,0
23109,0,0,0,0,0
23110,0,0,0,0,0
23111,0,0,0,0,0
23112,0,0,0,0,0
23113,0,0,0,0,0
23114,0,0,0,0,0
23115,0,0,0,0,0
23116,0,0,0,0,0
23117,0,0,0,0,0
23118,0,0,0,0,0
23119,0,0,0,0,0
23120,0,0,0,0,0
23121,0,0,0,0,0
23122,0,0,0,0,0
23123,0,0,0,0,0
23124,0,0,0,0,0
23125,0,0,0,0,0
23126,0,0,0,0,0
23127,0,0,0,0,0
23128,0,0,0,0,0
23129,0,0,0,0,0
23130,0,0,0,0,0
23131,0,0,0,0,0
23132,0,0,0,0,0
23133,0,0,0,0,0
23134,0,0,0,0,0
23135,0,0,0,0,0
23136,0,0,0,0,0
23137,0,0,0,0,0
23138,0,0,0,0,0
23139,0,0,0,0,0
23140,0,0,0,0,0
23141,0,0,0,0,0
23142,0,0,0,0,0
23143,0,0,0,0,0
23144,0,0,0,0,0
23145,0,0,0,0,0
23146,1,1061,529,0.615,1
23147,1,1058,514,0.606,1
23148,0,0,0,0,0
23149,0,0,0,0,0
23150,0,0,0,0,0
23151,0,0,0,0,0
23152,1,1035,518,0.566,1
23153,1,1016,529,0.618,1
23154,1,990,536,0.62,1
23155,1,964,551,0.657,1
23156,1,938,566,0.703,1
23157,1,908,589,0.759,1
23158,1,874,615,0.794,1
23159,1,836,652,0.81,1
23160,1,795,698,0.795,1
23161,1,746,750,0.736,1
23162,0,0,0,0,0
23163,0,0,0,0,0
23164,0,0,0,0,0
23165,0,0,0,0,0
23166,0,0,0,0,0
23167,0,0,0,0,0
23168,0,0,0,0,0
23169,0,0,0,0,0
23170,0,0,0,0,0
23171,0,0,0,0,0
23172,0,0,0,0,0
23173,0,0,0,0,0
23174,0,0,0,0,0
23175,0,0,0,0,0
23176,0,0,0,0,0
23177,0,0,0,0,0
23178,0,0,0,0,0
23179,0,0,0,0,0
23180,0,0,0,0,0
23181,0,0,0,0,0
23182,0,0,0,0,0
23183,0,0,0,0,0
23184,0,0,0,0,0
23185,0,0,0,0,0
23186,0,0,0,0,0
23187,0,0,0,0,0
23188,1,274,218,0.708,2
23189,0,0,0,0,0
23190,1,368,124,0.719,1
23191,0,0,0,0,0
23192,1,446,64,0.647,1
23193,1,480,49,0.648,2
23194,1,510,38,0.549,2
23195,1,540,34,0.656,1
23196,1,566,34,0.662,1
23197,1,589,38,0.655,1
23198,1,611,41,0.654,1
23199,1,634,56,0.63,1
23200,1,652,68,0.596,1
23201,1,671,86,0.565,1
23202,1,686,101,0.524,1
23203,1,701,124,0.531,1
