Frame,Visibility,X,Y,score,rank
8358,1,994,544,0.759,1
8359,1,994,566,0.771,1
8360,1,994,548,0.713,1
8361,1,990,529,0.738,1
8362,1,990,518,0.759,1
8363,1,990,506,0.734,1
8364,0,0,0,0,0
8365,1,986,495,0.732,1
8366,1,986,491,0.73,1
8367,0,0,0,0,0
8368,1,986,491,0.711,1
8369,1,986,495,0.718,1
8370,0,0,0,0,0
8371,1,982,510,0.745,1
8372,1,968,510,0.762,1
8373,1,949,514,0.82,1
8374,1,930,518,0.819,1
8375,1,908,525,0.815,1
8376,1,881,532,0.806,1
8377,1,859,548,0.801,1
8378,1,829,566,0.804,1
8379,1,799,592,0.815,1
8380,1,769,622,0.804,1
8381,1,731,660,0.766,1
8382,1,694,701,0.708,1
8383,1,649,754,0.676,1
8384,1,608,810,0.714,1
8385,0,0,0,0,0
8386,0,0,0,0,0
8387,0,0,0,0,0
8388,0,0,0,0,0
8389,0,0,0,0,0
8390,0,0,0,0,0
8391,0,0,0,0,0
8392,0,0,0,0,0
8393,0,0,0,0,0
8394,0,0,0,0,0
8395,0,0,0,0,0
8396,0,0,0,0,0
8397,1,626,761,0.641,1
8398,0,0,0,0,0
8399,0,0,0,0,0
8400,0,0,0,0,0
8401,0,0,0,0,0
8402,0,0,0,0,0
8403,0,0,0,0,0
8404,0,0,0,0,0
8405,0,0,0,0,0
8406,0,0,0,0,0
8407,0,0,0,0,0
8408,0,0,0,0,0
8409,0,0,0,0,0
8410,1,394,435,0.605,1
8411,0,0,0,0,0
8412,1,491,356,0.625,1
8413,1,532,326,0.652,1
8414,1,574,300,0.664,1
8415,1,611,285,0.687,1
8416,1,649,274,0.7,1
8417,1,682,270,0.694,1
8418,1,716,270,0.678,1
8419,1,746,274,0.663,1
8420,1,772,281,0.65,1
8421,1,799,292,0.668,1
8422,1,825,304,0.657,1
8423,1,851,319,0.635,1
8424,1,870,341,0.628,1
8425,1,892,360,0.605,1
8426,1,911,386,0.588,1
8427,0,0,0,0,0
8428,0,0,0,0,0
8429,0,0,0,0,0
8430,1,814,476,0.672,1
8431,0,0,0,0,0
8432,1,720,559,0.712,1
8433,0,0,0,0,0
8434,1,608,682,0.776,1
8435,0,0,0,0,0
8436,1,476,859,0.69,1
8437,0,0,0,0,0
8438,0,0,0,0,0
8439,0,0,0,0,0
8440,0,0,0,0,0
8441,0,0,0,0,0
8442,0,0,0,0,0
8443,0,0,0,0,0
8444,0,0,0,0,0
8445,0,0,0,0,0
8446,0,0,0,0,0
8447,0,0,0,0,0
8448,0,0,0,0,0
8449,0,0,0,0,0
8450,0,0,0,0,0
8451,0,0,0,0,0
8452,0,0,0,0,0
8453,0,0,0,0,0
8454,0,0,0,0,0
8455,0,0,0,0,0
8456,0,0,0,0,0
8457,0,0,0,0,0
8458,0,0,0,0,0
8459,0,0,0,0,0
8460,0,0,0,0,0
8461,0,0,0,0,0
8462,0,0,0,0,0
8463,0,0,0,0,0
8464,0,0,0,0,0
8465,0,0,0,0,0
8466,0,0,0,0,0
8467,0,0,0,0,0
8468,0,0,0,0,0
8469,0,0,0,0,0
8470,0,0,0,0,0
8471,0,0,0,0,0
8472,0,0,0,0,0
8473,0,0,0,0,0
8474,0,0,0,0,0
8475,0,0,0,0,0
8476,0,0,0,0,0
8477,0,0,0,0,0
8478,1,675,754,0.609,1
8479,0,0,0,0,0
8480,0,0,0,0,0
8481,0,0,0,0,0
8482,0,0,0,0,0
8483,0,0,0,0,0
8484,0,0,0,0,0
8485,0,0,0,0,0
8486,0,0,0,0,0
8487,0,0,0,0,0
8488,0,0,0,0,0
8489,0,0,0,0,0
8490,0,0,0,0,0
8491,0,0,0,0,0
8492,0,0,0,0,0
8493,0,0,0,0,0
8494,0,0,0,0,0
8495,0,0,0,0,0
8496,0,0,0,0,0
8497,0,0,0,0,0
8498,0,0,0,0,0
8499,0,0,0,0,0
8500,0,0,0,0,0
8501,0,0,0,0,0
8502,0,0,0,0,0
8503,0,0,0,0,0
8504,0,0,0,0,0
8505,0,0,0,0,0
8506,0,0,0,0,0
8507,0,0,0,0,0
8508,0,0,0,0,0
8509,0,0,0,0,0
8510,0,0,0,0,0
8511,0,0,0,0,0
8512,0,0,0,0,0
8513,0,0,0,0,0
8514,0,0,0,0,0
8515,0,0,0,0,0
8516,0,0,0,0,0
8517,1,409,322,0.601,1
8518,1,401,330,0.576,1
8519,0,0,0,0,0
8520,0,0,0,0,0
8521,0,0,0,0,0
8522,0,0,0,0,0
8523,0,0,0,0,0
8524,0,0,0,0,0
8525,0,0,0,0,0
8526,0,0,0,0,0
8527,0,0,0,0,0
8528,0,0,0,0,0
8529,0,0,0,0,0
8530,0,0,0,0,0
8531,0,0,0,0,0
8532,0,0,0,0,0
8533,0,0,0,0,0
8534,0,0,0,0,0
8535,0,0,0,0,0
8536,0,0,0,0,0
8537,1,1335,675,0.617,2
8538,0,0,0,0,0
8539,1,1268,574,0.784,1
8540,1,1241,544,0.793,1
8541,1,1215,518,0.754,1
8542,1,1196,502,0.722,1
8543,1,1174,491,0.688,1
8544,1,1155,484,0.626,2
8545,1,1140,484,0.62,2
8546,1,1129,484,0.659,1
8547,1,1114,488,0.657,1
8548,1,1106,499,0.663,2
8549,1,1095,510,0.666,1
8550,1,1088,521,0.706,1
8551,1,1080,536,0.708,1
8552,1,1069,548,0.716,1
8553,1,1065,566,0.721,1
8554,1,1058,581,0.721,1
8555,1,1054,596,0.759,1
8556,0,0,0,0,0
8557,1,1050,536,0.79,1
8558,1,1050,514,0.761,1
8559,1,1046,491,0.59,1
8560,0,0,0,0,0
8561,0,0,0,0,0
8562,0,0,0,0,0
8563,0,0,0,0,0
8564,0,0,0,0,0
8565,0,0,0,0,0
8566,0,0,0,0,0
8567,1,1039,495,0.601,1
8568,1,1039,506,0.67,1
8569,1,1039,521,0.752,1
8570,1,1035,536,0.747,1
8571,1,1035,555,0.738,1
8572,0,0,0,0,0
8573,1,1031,529,0.654,1
8574,1,1031,514,0.701,1
8575,1,1031,502,0.666,1
8576,0,0,0,0,0
8577,1,1024,491,0.604,1
8578,0,0,0,0,0
8579,0,0,0,0,0
8580,0,0,0,0,0
8581,0,0,0,0,0
8582,1,1016,499,0.656,1
8583,0,0,0,0,0
8584,1,1016,514,0.677,1
8585,0,0,0,0,0
8586,1,784,120,0.609,1
8587,0,0,0,0,0
8588,0,0,0,0,0
8589,0,0,0,0,0
8590,0,0,0,0,0
8591,0,0,0,0,0
8592,0,0,0,0,0
8593,0,0,0,0,0
8594,0,0,0,0,0
8595,0,0,0,0,0
8596,0,0,0,0,0
8597,0,0,0,0,0
8598,0,0,0,0,0
8599,0,0,0,0,0
8600,0,0,0,0,0
8601,0,0,0,0,0
8602,0,0,0,0,0
8603,0,0,0,0,0
8604,0,0,0,0,0
8605,0,0,0,0,0
8606,0,0,0,0,0
8607,0,0,0,0,0
8608,0,0,0,0,0
8609,0,0,0,0,0
8610,0,0,0,0,0
8611,0,0,0,0,0
8612,0,0,0,0,0
8613,0,0,0,0,0
8614,0,0,0,0,0
8615,0,0,0,0,0
8616,0,0,0,0,0
8617,0,0,0,0,0
8618,0,0,0,0,0
8619,0,0,0,0,0
8620,0,0,0,0,0
8621,0,0,0,0,0
8622,0,0,0,0,0
8623,0,0,0,0,0
8624,0,0,0,0,0
8625,0,0,0,0,0
8626,0,0,0,0,0
8627,0,0,0,0,0
8628,0,0,0,0,0
8629,0,0,0,0,0
8630,0,0,0,0,0
8631,0,0,0,0,0
8632,0,0,0,0,0
8633,0,0,0,0,0
8634,0,0,0,0,0
8635,0,0,0,0,0
8636,0,0,0,0,0
8637,0,0,0,0,0
8638,0,0,0,0,0
8639,0,0,0,0,0
8640,0,0,0,0,0
8641,0,0,0,0,0
8642,1,188,338,0.562,1
8643,1,199,334,0.591,1
8644,0,0,0,0,0
8645,0,0,0,0,0
8646,1,225,322,0.575,1
8647,1,236,319,0.583,1
8648,0,0,0,0,0
8649,1,251,311,0.577,2
8650,1,259,304,0.567,2
8651,0,0,0,0,0
8652,0,0,0,0,0
8653,0,0,0,0,0
8654,0,0,0,0,0
8655,0,0,0,0,0
8656,0,0,0,0,0
8657,0,0,0,0,0
8658,0,0,0,0,0
8659,0,0,0,0,0
8660,0,0,0,0,0
8661,0,0,0,0,0
8662,0,0,0,0,0
8663,0,0,0,0,0
8664,0,0,0,0,0
8665,0,0,0,0,0
8666,0,0,0,0,0
8667,1,870,461,0.725,1
8668,1,866,484,0.781,1
8669,1,866,506,0.756,1
8670,1,866,532,0.786,1
8671,0,0,0,0,0
8672,1,866,551,0.786,1
8673,1,866,536,0.749,1
8674,1,862,518,0.789,1
8675,1,862,510,0.755,1
8676,1,862,499,0.737,1
8677,0,0,0,0,0
8678,1,859,488,0.745,1
8679,1,859,488,0.744,1
8680,1,859,484,0.743,1
8681,0,0,0,0,0
8682,1,859,491,0.751,1
8683,1,859,506,0.728,1
8684,0,0,0,0,0
8685,0,0,0,0,0
8686,0,0,0,0,0
8687,0,0,0,0,0
8688,1,956,532,0.677,1
8689,1,986,544,0.802,1
8690,1,1020,562,0.807,1
8691,1,1058,581,0.745,1
8692,1,1099,611,0.788,1
8693,1,1140,645,0.829,1
8694,1,1189,682,0.81,1
8695,1,1238,731,0.807,1
8696,1,1294,791,0.765,1
8697,1,1350,859,0.767,1
8698,0,0,0,0,0
8699,0,0,0,0,0
8700,0,0,0,0,0
8701,0,0,0,0,0
8702,0,0,0,0,0
8703,0,0,0,0,0
8704,0,0,0,0,0
8705,0,0,0,0,0
8706,0,0,0,0,0
8707,0,0,0,0,0
8708,0,0,0,0,0
8709,0,0,0,0,0
8710,0,0,0,0,0
8711,0,0,0,0,0
8712,0,0,0,0,0
8713,0,0,0,0,0
8714,0,0,0,0,0
8715,0,0,0,0,0
8716,0,0,0,0,0
8717,0,0,0,0,0
8718,0,0,0,0,0
8719,0,0,0,0,0
8720,0,0,0,0,0
8721,0,0,0,0,0
8722,0,0,0,0,0
8723,0,0,0,0,0
8724,0,0,0,0,0
8725,1,1192,274,0.593,1
8726,1,1144,255,0.668,1
8727,1,1095,240,0.655,1
8728,1,1050,236,0.662,1
8729,1,1009,236,0.675,1
8730,1,971,244,0.658,1
8731,1,934,255,0.664,1
8732,1,904,266,0.665,1
8733,1,870,285,0.655,1
8734,1,840,308,0.662,1
8735,1,814,330,0.631,1
8736,1,788,356,0.607,1
8737,1,761,386,0.6,2
8738,0,0,0,0,0
8739,1,488,214,0.717,1
8740,0,0,0,0,0
8741,1,484,214,0.704,1
8742,1,476,221,0.703,1
8743,0,0,0,0,0
8744,0,0,0,0,0
8745,1,458,229,0.735,1
8746,1,454,229,0.739,1
8747,1,450,229,0.725,1
8748,0,0,0,0,0
8749,1,439,236,0.706,1
8750,1,435,236,0.706,1
8751,0,0,0,0,0
8752,0,0,0,0,0
8753,0,0,0,0,0
8754,0,0,0,0,0
8755,0,0,0,0,0
8756,0,0,0,0,0
8757,0,0,0,0,0
8758,0,0,0,0,0
8759,0,0,0,0,0
8760,0,0,0,0,0
8761,0,0,0,0,0
8762,0,0,0,0,0
8763,0,0,0,0,0
8764,0,0,0,0,0
8765,0,0,0,0,0
8766,1,326,281,0.611,1
8767,1,319,289,0.623,1
8768,0,0,0,0,0
8769,1,1050,832,0.616,2
8770,1,1050,832,0.614,2
8771,0,0,0,0,0
8772,0,0,0,0,0
8773,0,0,0,0,0
8774,1,259,311,0.654,1
8775,1,248,315,0.666,1
8776,1,236,319,0.673,1
8777,1,225,322,0.675,1
8778,1,214,326,0.69,1
8779,1,202,330,0.684,1
8780,1,191,334,0.68,1
8781,1,180,341,0.684,1
8782,1,169,349,0.697,2
8783,1,154,352,0.675,1
8784,1,142,360,0.671,1
8785,1,131,368,0.681,1
8786,1,116,375,0.663,1
8787,0,0,0,0,0
8788,1,990,521,0.719,1
8789,0,0,0,0,0
8790,0,0,0,0,0
8791,0,0,0,0,0
8792,0,0,0,0,0
8793,0,0,0,0,0
8794,0,0,0,0,0
8795,0,0,0,0,0
8796,0,0,0,0,0
8797,0,0,0,0,0
8798,1,889,401,0.58,1
8799,1,878,401,0.576,1
8800,1,866,412,0.573,1
8801,1,859,424,0.619,1
8802,1,848,442,0.564,1
8803,1,836,472,0.686,1
8804,1,821,502,0.561,1
8805,0,0,0,0,0
8806,0,0,0,0,0
8807,0,0,0,0,0
8808,0,0,0,0,0
8809,1,739,806,0.694,1
8810,0,0,0,0,0
8811,0,0,0,0,0
8812,0,0,0,0,0
8813,0,0,0,0,0
8814,0,0,0,0,0
8815,0,0,0,0,0
8816,0,0,0,0,0
8817,0,0,0,0,0
8818,0,0,0,0,0
8819,0,0,0,0,0
8820,0,0,0,0,0
8821,0,0,0,0,0
8822,0,0,0,0,0
8823,0,0,0,0,0
8824,0,0,0,0,0
8825,0,0,0,0,0
8826,0,0,0,0,0
8827,0,0,0,0,0
8828,0,0,0,0,0
8829,0,0,0,0,0
8830,0,0,0,0,0
8831,0,0,0,0,0
8832,0,0,0,0,0
8833,0,0,0,0,0
8834,0,0,0,0,0
8835,0,0,0,0,0
8836,0,0,0,0,0
8837,0,0,0,0,0
8838,0,0,0,0,0
8839,0,0,0,0,0
8840,0,0,0,0,0
8841,1,979,896,0.79,1
8842,0,0,0,0,0
8843,1,1058,836,0.828,1
8844,1,1088,821,0.813,1
8845,1,1118,810,0.817,1
8846,0,0,0,0,0
8847,1,1151,806,0.789,1
8848,1,1162,821,0.785,1
8849,1,1174,840,0.784,1
8850,1,1181,855,0.78,1
8851,1,1185,870,0.77,1
8852,0,0,0,0,0
8853,1,1189,878,0.802,1
8854,1,1189,878,0.802,1
8855,1,1189,878,0.794,1
8856,0,0,0,0,0
8857,1,1196,889,0.757,1
8858,1,1196,889,0.749,1
8859,0,0,0,0,0
8860,1,1200,892,0.748,1
8861,1,1200,892,0.745,1
8862,0,0,0,0,0
8863,1,1204,896,0.741,1
8864,1,1204,896,0.749,1
8865,1,1204,896,0.753,1
8866,0,0,0,0,0
8867,1,1208,900,0.759,1
8868,1,1208,900,0.763,1
8869,1,1208,900,0.756,1
8870,1,1208,900,0.738,1
8871,0,0,0,0,0
8872,0,0,0,0,0
8873,0,0,0,0,0
8874,0,0,0,0,0
8875,0,0,0,0,0
8876,0,0,0,0,0
8877,0,0,0,0,0
8878,0,0,0,0,0
8879,0,0,0,0,0
8880,0,0,0,0,0
8881,0,0,0,0,0
8882,0,0,0,0,0
8883,0,0,0,0,0
8884,0,0,0,0,0
8885,0,0,0,0,0
8886,0,0,0,0,0
8887,0,0,0,0,0
8888,0,0,0,0,0
8889,0,0,0,0,0
8890,0,0,0,0,0
8891,0,0,0,0,0
8892,0,0,0,0,0
8893,0,0,0,0,0
8894,0,0,0,0,0
8895,0,0,0,0,0
8896,0,0,0,0,0
8897,0,0,0,0,0
8898,0,0,0,0,0
8899,0,0,0,0,0
8900,0,0,0,0,0
8901,0,0,0,0,0
8902,0,0,0,0,0
8903,0,0,0,0,0
8904,0,0,0,0,0
8905,0,0,0,0,0
8906,1,1031,510,0.575,1
8907,1,1024,540,0.695,1
8908,1,1016,570,0.639,1
8909,1,1016,551,0.707,1
8910,1,1012,529,0.719,1
8911,1,1009,506,0.651,1
8912,1,1009,484,0.639,1
8913,0,0,0,0,0
8914,0,0,0,0,0
8915,0,0,0,0,0
8916,0,0,0,0,0
8917,0,0,0,0,0
8918,0,0,0,0,0
8919,0,0,0,0,0
8920,0,0,0,0,0
8921,0,0,0,0,0
8922,0,0,0,0,0
8923,0,0,0,0,0
8924,0,0,0,0,0
8925,0,0,0,0,0
8926,0,0,0,0,0
8927,0,0,0,0,0
8928,0,0,0,0,0
8929,0,0,0,0,0
8930,0,0,0,0,0
8931,0,0,0,0,0
8932,0,0,0,0,0
8933,0,0,0,0,0
8934,0,0,0,0,0
8935,0,0,0,0,0
8936,0,0,0,0,0
8937,0,0,0,0,0
8938,0,0,0,0,0
8939,0,0,0,0,0
8940,0,0,0,0,0
8941,0,0,0,0,0
8942,0,0,0,0,0
8943,0,0,0,0,0
8944,0,0,0,0,0
8945,0,0,0,0,0
8946,0,0,0,0,0
8947,0,0,0,0,0
8948,0,0,0,0,0
8949,0,0,0,0,0
8950,0,0,0,0,0
8951,1,1046,521,0.664,1
8952,1,1046,502,0.635,1
8953,1,1050,480,0.587,1
8954,0,0,0,0,0
8955,0,0,0,0,0
8956,0,0,0,0,0
8957,0,0,0,0,0
8958,0,0,0,0,0
8959,0,0,0,0,0
8960,0,0,0,0,0
8961,0,0,0,0,0
8962,0,0,0,0,0
8963,0,0,0,0,0
8964,0,0,0,0,0
8965,0,0,0,0,0
8966,0,0,0,0,0
8967,1,1054,529,0.691,1
8968,0,0,0,0,0
8969,1,1054,521,0.658,1
8970,0,0,0,0,0
8971,0,0,0,0,0
8972,0,0,0,0,0
8973,0,0,0,0,0
8974,0,0,0,0,0
8975,0,0,0,0,0
8976,0,0,0,0,0
8977,0,0,0,0,0
8978,0,0,0,0,0
8979,0,0,0,0,0
8980,0,0,0,0,0
8981,0,0,0,0,0
8982,0,0,0,0,0
8983,0,0,0,0,0
8984,0,0,0,0,0
8985,0,0,0,0,0
8986,0,0,0,0,0
8987,0,0,0,0,0
8988,0,0,0,0,0
8989,0,0,0,0,0
8990,0,0,0,0,0
8991,0,0,0,0,0
8992,0,0,0,0,0
8993,0,0,0,0,0
8994,0,0,0,0,0
8995,0,0,0,0,0
8996,0,0,0,0,0
8997,0,0,0,0,0
8998,1,1016,450,0.516,1
8999,1,1016,469,0.616,1
9000,1,1016,488,0.714,1
9001,1,1009,506,0.75,1
9002,1,1009,529,0.788,1
9003,1,1005,555,0.763,1
9004,0,0,0,0,0
9005,1,1005,544,0.757,1
9006,1,1005,529,0.763,1
9007,1,1001,514,0.741,1
9008,0,0,0,0,0
9009,1,1001,499,0.729,1
9010,1,998,488,0.763,1
9011,0,0,0,0,0
9012,1,998,488,0.766,1
9013,0,0,0,0,0
9014,1,998,488,0.756,1
9015,1,998,499,0.71,1
9016,0,0,0,0,0
9017,1,994,514,0.732,1
9018,1,971,518,0.765,1
9019,1,956,518,0.784,1
9020,1,934,521,0.805,1
9021,1,911,529,0.817,1
9022,1,881,536,0.813,1
9023,1,859,551,0.811,1
9024,1,829,570,0.806,1
9025,1,795,592,0.773,1
9026,1,761,619,0.739,1
9027,1,724,652,0.688,1
9028,1,686,694,0.657,1
9029,0,0,0,0,0
9030,1,611,758,0.777,1
9031,1,589,750,0.808,1
9032,1,566,742,0.804,1
9033,1,544,742,0.804,1
9034,1,521,746,0.793,1
9035,1,495,754,0.736,1
9036,1,472,765,0.642,1
9037,1,454,788,0.7,1
9038,1,431,810,0.731,1
9039,1,409,836,0.778,1
9040,1,386,866,0.799,1
9041,1,368,900,0.827,1
9042,1,349,941,0.774,1
9043,1,330,986,0.712,1
9044,1,311,1035,0.67,1
9045,0,0,0,0,0
9046,0,0,0,0,0
9047,0,0,0,0,0
9048,0,0,0,0,0
9049,0,0,0,0,0
9050,0,0,0,0,0
9051,0,0,0,0,0
9052,0,0,0,0,0
9053,0,0,0,0,0
9054,0,0,0,0,0
9055,0,0,0,0,0
9056,0,0,0,0,0
9057,0,0,0,0,0
9058,0,0,0,0,0
9059,0,0,0,0,0
9060,0,0,0,0,0
9061,0,0,0,0,0
9062,0,0,0,0,0
9063,0,0,0,0,0
9064,0,0,0,0,0
9065,0,0,0,0,0
9066,0,0,0,0,0
9067,0,0,0,0,0
9068,0,0,0,0,0
9069,0,0,0,0,0
9070,0,0,0,0,0
9071,0,0,0,0,0
9072,0,0,0,0,0
9073,0,0,0,0,0
9074,0,0,0,0,0
9075,0,0,0,0,0
9076,0,0,0,0,0
9077,0,0,0,0,0
9078,0,0,0,0,0
9079,0,0,0,0,0
9080,0,0,0,0,0
9081,0,0,0,0,0
9082,0,0,0,0,0
9083,0,0,0,0,0
9084,0,0,0,0,0
9085,0,0,0,0,0
9086,0,0,0,0,0
9087,0,0,0,0,0
9088,0,0,0,0,0
9089,0,0,0,0,0
9090,0,0,0,0,0
9091,0,0,0,0,0
9092,0,0,0,0,0
9093,0,0,0,0,0
9094,0,0,0,0,0
9095,0,0,0,0,0
9096,0,0,0,0,0
9097,0,0,0,0,0
9098,0,0,0,0,0
9099,0,0,0,0,0
9100,0,0,0,0,0
9101,0,0,0,0,0
9102,0,0,0,0,0
9103,0,0,0,0,0
9104,0,0,0,0,0
9105,0,0,0,0,0
9106,0,0,0,0,0
9107,0,0,0,0,0
9108,0,0,0,0,0
9109,0,0,0,0,0
9110,0,0,0,0,0
9111,0,0,0,0,0
9112,1,619,195,0.603,1
9113,0,0,0,0,0
9114,0,0,0,0,0
9115,1,769,82,0.611,1
9116,1,814,64,0.664,1
9117,1,859,49,0.684,1
9118,1,896,38,0.664,1
9119,1,934,34,0.661,1
9120,1,971,38,0.637,1
9121,1,1001,41,0.627,1
9122,1,1031,52,0.617,1
9123,1,1061,64,0.614,1
9124,1,1088,79,0.605,1
9125,1,1114,98,0.581,1
9126,1,1136,116,0.557,1
9127,1,1159,142,0.569,1
9128,1,1178,169,0.655,1
9129,1,1196,195,0.666,1
9130,1,1215,225,0.678,1
9131,1,1234,255,0.554,1
9132,1,1249,289,0.567,1
9133,1,1264,326,0.69,1
9134,1,1279,364,0.704,1
9135,1,1290,398,0.638,1
9136,1,1298,439,0.623,1
9137,0,0,0,0,0
9138,0,0,0,0,0
9139,0,0,0,0,0
9140,1,1339,585,0.623,1
9141,1,1350,544,0.619,1
9142,1,1361,506,0.643,1
9143,1,1369,476,0.688,1
9144,1,1380,446,0.685,1
9145,1,1391,420,0.683,1
9146,1,1399,401,0.671,1
9147,1,1406,379,0.661,1
9148,1,1414,360,0.666,1
9149,1,1425,345,0.658,1
9150,0,0,0,0,0
9151,1,1425,319,0.64,1
9152,1,1414,315,0.643,1
9153,1,1399,311,0.613,1
9154,0,0,0,0,0
9155,0,0,0,0,0
9156,1,1369,315,0.62,1
9157,1,1358,319,0.645,1
9158,1,1350,326,0.639,1
9159,1,1339,334,0.64,1
9160,1,1331,349,0.647,1
9161,1,1320,360,0.667,1
9162,1,1309,375,0.68,1
9163,1,1301,394,0.663,1
9164,1,1290,412,0.668,1
9165,1,1279,435,0.691,1
9166,1,1271,458,0.694,1
9167,1,1256,480,0.713,1
9168,0,0,0,0,0
9169,1,1245,502,0.736,1
9170,1,1245,480,0.7,1
9171,1,1241,458,0.69,1
9172,1,1241,439,0.672,1
9173,1,1238,424,0.659,1
9174,1,1238,412,0.645,1
9175,0,0,0,0,0
9176,0,0,0,0,0
9177,1,1241,394,0.638,1
9178,1,1241,394,0.624,1
9179,1,1241,394,0.627,1
9180,1,1241,394,0.624,1
9181,0,0,0,0,0
9182,0,0,0,0,0
9183,0,0,0,0,0
9184,0,0,0,0,0
9185,0,0,0,0,0
9186,1,1174,521,0.722,1
9187,1,1166,502,0.724,1
9188,1,1159,480,0.714,1
9189,1,1144,461,0.676,1
9190,1,1136,446,0.604,1
9191,1,1129,431,0.588,1
9192,1,1121,416,0.501,1
9193,0,0,0,0,0
9194,0,0,0,0,0
9195,0,0,0,0,0
9196,1,1099,446,0.543,1
9197,1,1099,469,0.652,1
9198,1,1095,491,0.711,1
9199,1,1095,506,0.697,1
9200,1,1095,529,0.721,1
9201,0,0,0,0,0
9202,0,0,0,0,0
9203,0,0,0,0,0
9204,0,0,0,0,0
9205,0,0,0,0,0
9206,0,0,0,0,0
9207,0,0,0,0,0
9208,0,0,0,0,0
9209,0,0,0,0,0
9210,0,0,0,0,0
9211,0,0,0,0,0
9212,0,0,0,0,0
9213,0,0,0,0,0
9214,0,0,0,0,0
9215,0,0,0,0,0
9216,0,0,0,0,0
9217,0,0,0,0,0
9218,0,0,0,0,0
9219,0,0,0,0,0
9220,0,0,0,0,0
9221,0,0,0,0,0
9222,0,0,0,0,0
9223,0,0,0,0,0
9224,0,0,0,0,0
9225,0,0,0,0,0
9226,0,0,0,0,0
9227,0,0,0,0,0
9228,0,0,0,0,0
9229,0,0,0,0,0
9230,0,0,0,0,0
9231,0,0,0,0,0
9232,0,0,0,0,0
9233,0,0,0,0,0
9234,0,0,0,0,0
9235,0,0,0,0,0
9236,0,0,0,0,0
9237,0,0,0,0,0
9238,1,990,458,0.511,1
9239,1,986,469,0.615,1
9240,1,986,488,0.726,1
9241,1,986,506,0.754,1
9242,1,982,532,0.771,1
9243,1,982,555,0.764,1
9244,0,0,0,0,0
9245,1,979,532,0.726,1
9246,1,975,521,0.731,1
9247,1,975,510,0.695,1
9248,1,975,502,0.66,1
9249,1,971,491,0.695,1
9250,0,0,0,0,0
9251,0,0,0,0,0
9252,1,964,491,0.653,1
9253,1,964,491,0.643,1
9254,0,0,0,0,0
9255,0,0,0,0,0
9256,1,956,514,0.589,1
9257,1,945,510,0.664,1
9258,1,934,510,0.718,1
9259,1,919,510,0.729,1
9260,1,904,514,0.748,1
9261,1,889,525,0.776,1
9262,1,874,536,0.799,1
9263,1,851,551,0.782,1
9264,1,836,570,0.786,1
9265,1,814,596,0.806,1
9266,1,791,626,0.799,1
9267,1,765,664,0.781,1
9268,1,739,709,0.767,1
9269,1,709,761,0.751,1
9270,1,679,821,0.752,1
9271,1,649,889,0.714,1
9272,0,0,0,0,0
9273,0,0,0,0,0
9274,0,0,0,0,0
9275,0,0,0,0,0
9276,0,0,0,0,0
9277,0,0,0,0,0
9278,0,0,0,0,0
9279,0,0,0,0,0
9280,0,0,0,0,0
9281,0,0,0,0,0
9282,0,0,0,0,0
9283,0,0,0,0,0
9284,0,0,0,0,0
9285,0,0,0,0,0
9286,0,0,0,0,0
9287,0,0,0,0,0
9288,0,0,0,0,0
9289,0,0,0,0,0
9290,0,0,0,0,0
9291,1,368,795,0.601,1
9292,0,0,0,0,0
9293,0,0,0,0,0
9294,0,0,0,0,0
9295,0,0,0,0,0
9296,1,664,315,0.636,1
9297,0,0,0,0,0
9298,1,754,206,0.663,1
9299,0,0,0,0,0
9300,1,832,131,0.639,1
9301,1,870,109,0.649,1
9302,1,904,86,0.65,1
9303,1,934,71,0.624,1
9304,1,964,64,0.596,1
9305,1,990,56,0.595,1
9306,1,1012,56,0.586,1
9307,1,1039,56,0.587,1
9308,1,1058,64,0.604,1
9309,1,1076,71,0.605,1
9310,1,1099,79,0.639,1
9311,1,1118,94,0.638,1
9312,1,1136,109,0.659,1
9313,1,1151,124,0.665,1
9314,1,1166,142,0.666,1
9315,1,1181,165,0.721,1
9316,1,1196,188,0.738,1
9317,1,1208,210,0.729,1
9318,1,1219,236,0.685,1
9319,1,1226,262,0.664,1
9320,1,1238,292,0.641,1
9321,1,1249,319,0.695,1
9322,1,1256,349,0.683,1
9323,1,1268,379,0.686,1
9324,1,1279,409,0.683,1
9325,0,0,0,0,0
9326,0,0,0,0,0
9327,1,1301,499,0.626,1
9328,1,1309,506,0.633,1
9329,0,0,0,0,0
9330,0,0,0,0,0
9331,0,0,0,0,0
9332,0,0,0,0,0
9333,1,1350,461,0.567,1
9334,1,1358,454,0.609,1
9335,1,1369,446,0.645,1
9336,1,1384,435,0.642,1
9337,1,1395,431,0.657,1
9338,1,1406,428,0.625,1
9339,1,1418,428,0.607,1
9340,1,1429,431,0.612,1
9341,1,1440,431,0.586,1
9342,1,1451,442,0.597,1
9343,1,1459,454,0.587,1
9344,0,0,0,0,0
9345,1,1481,476,0.571,1
9346,1,1474,491,0.605,1
9347,1,1474,506,0.652,1
9348,1,1466,525,0.685,1
9349,1,1466,548,0.721,1
9350,1,1459,574,0.719,1
9351,1,1455,600,0.678,1
9352,1,1455,619,0.692,1
9353,1,1455,608,0.652,1
9354,1,1455,596,0.664,1
9355,1,1459,585,0.663,1
9356,0,0,0,0,0
9357,1,1459,574,0.628,1
